database_key,simulation_name,binary_type,reference_bibkeys,id_code,id_type,id_mass,id_rest_mass,id_mass_ratio,id_ADM_mass,id_ADM_angularmomentum,id_gw_frequency_Hz,id_gw_frequency_Momega22,id_eos,id_kappa2T,id_Lambda,id_eccentricity,id_mass_starA,id_rest_mass_starA,id_spin_starA,id_LoveNum_kell_starA,id_Lambdaell_starA,id_mass_starB,id_rest_mass_starB,id_spin_starB,id_LoveNum_kell_starB,id_Lambdaell_starB,evolution_code,grid_refinement_levels,grid_refinement_levels_moving,grid_refinement_levels_npoints,grid_refinement_levels_moving_npoints,grid_spacing_min,grid_symmetries,grid_shells,grid_shells_radial_npoints,grid_shells_angular_npoints,grid_conservative_amr,subgrid_model,metric_scheme,metric_boundary_conditions,hydro_flux,hydro_reconstruction,hydro_atmosphere_level,hydro_atmosphere_factor,number_of_orbits,evolution_mol_scheme,eos_evolution_Gamma_thermal,neutrino_scheme,available_resolutions,NR_simulation_key,id_gw_NR_frequency_Hz,Hybrid_window_freq_Hz,TEOB_Lambda_starA,TEOB_Lambda_starB,TEOB_version,available_runs,id_eccentricity_3PN
BAM:0128:R01,SLy_1.650_1.098_0.00_0.00_0.036_0.231_atm,BNS,Dietrich:2016hky,SGRID,CRV,2.747904e+00,3.068183e+00,1.502906e+00,2.726620e+00,7.700118e+00,4.262916e+02,3.625248e-02,SLy,7.729838e+01,4.066326e+02,8.053857e-03,1.650019e+00,1.878313e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","6.431000e-02, 1.607000e-02, 5.430000e-03","9.312926e+01, 1.006035e+02, 1.049684e+02",1.097885e+00,1.189870e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.170900e-01, 3.401000e-02, 1.345000e-02","1.367852e+03, 3.959133e+03, 1.114453e+04",bam_14.07,7,4,160,64,2.310000e-01,bitant,no,NAN,NAN,yes,,Z4c,background,LLF,WENOZ,1.000000e-12,1.000000e+02,12.3215130885,RungeKutta4,1.75,,,,,,,,,,
THC:0097:R01,SLy4_1.772_1.065_0.00_0.00_0.050_M0_LK_0.167,BNS,Nedora:2020hxc,LORENE,Irrotational,2.8369999999999997,3.2307932976275318,1.67,2.81,7.417,573.654,0.05036925894153511,SLy4,68.56188814536645,358.08932817745944,,1.772,2.0664594218594226,"0,0,0","0.04783840521140076,0.011041848100307559,0.003433005048171669","48.81671373653549,42.346434889823215,35.34310731286067",1.065,1.164333875768109,"0,0,0","0.09892671459483522,0.02678290397013081,0.009876164887926666","1617.5921089449917,4992.3125869358955,14989.704630296583",THC,7,,,,0.167,bitant,no,,,yes,LK,Z4c,flat,HLLE,MP5,1e-14,0.0,4.184128455761075,RK3,,M0,,,,,,,,,
BAM:0140:R01,MPA1_1.655_1.655_0.00_0.00_0.059_R01_dxyz4.83_nxyz384_nmxyz192_l6,BNS,Dudi:2021abi,Sgrid,Irrotational,3.3105391655908356,3.744841918505031,1.0000000002627858,3.275784980777109,10.459704699309865,572.2399243402991,0.05863178068160358,MPA1,33.41417353945074,178.20892554373728,2.782811879055734e-02,1.6552695830129083,1.8724209595374197,"0, 0, 0","0.08481268, 0.02218955, 0.007850833","178.2080199540198, 233.92036641560233, 296.59261069286634",1.6552695825779271,1.8724209595374197,"0, 0, 0","0.08481248, 0.02218936, 0.00785065","178.2098311334556, 233.92246405961524, 296.5923818951051",BAM,6,2,192,384,0.0755208333333333,,,,,,,,,HO_LLF,WENOZ,1e-11,1e2,,,,,,,,,,,,,
THC:0063:R01,BLh_1.364_1.364_0.00_0.00_0.048_M0_0.083,BNS,Nedora:2020hxc,LORENE,Irrotational,2.728,3.0150643427556783,1.000000e+00,2.703,7.4,565.08,0.04771011922301485,BLh,95.809436515064,510.98366141367467,,1.364,1.5075321713778391,"0,0,0","0.08661955769866271,0.023134206589581978,0.008411075255100637","510.98366141367467,1034.7336714511323,2037.419110296182",1.364,1.5075321713778391,"0,0,0","0.08661955769866271,0.023134206589581978,0.008411075255100637","510.98366141367467,1034.7336714511323,2037.419110296182",THC,7,,,,0.083,bitant,no,,,yes,,Z4c,flat,HLLE,MP5,1e-14,0.0,5.128974851253564,RK3,,M0,,,,,,,,,
Hyb:0014,MS1b_1.350_1.350_-0.10_-0.10_0.0357,BNS,Dietrich:2017aum,SGRID,CRV,2.700796e+00,2.935077e+00,1.000000e+00,2.679472e+00,7.485762e+00,29.0,3.567137e-02,MS1b,2.871624e+02,1.531533e+03,1.848777e-03,1.350398e+00,1.467539e+00,"-1.333771e-11, 2.403866e-15, -1.799225e-01","1.337600e-01, 3.975000e-02, 1.603000e-02","1.531533e+03, 4.499079e+03, 1.281087e+04",1.350398e+00,1.467539e+00,"-1.333771e-11, 2.403866e-15, -1.799225e-01","1.337600e-01, 3.975000e-02, 1.603000e-02","1.531533e+03, 4.499079e+03, 1.281087e+04",,,,,,,,,,,,,,,,,,,,,,,,BAM:0062:R01,4.267746e+02,"442.8010, 622.3149","1534.5, 4517.8, 12870.0","1536.7, 4517.8, 12870.0",v1,,
THC:0025:R01,LS220_1.500_1.500_0.00_0.00_0.064_0.125,BNS,Radice:2016rys Radice:2017lry,LORENE,Irrotational,3.0,3.31778,1.0,2.96872,8.38217,689.34,0.0640045625826,LS220,61.904136542364974,330.15539489261323,,1.5,1.65889,"0, 0, 0","0.0833, 0.02254, 0.00828","330.15539489261334, 577.7276675930287, 980.3189864688882",1.5,1.65889,"0, 0, 0","0.0833, 0.02254, 0.00828","330.15539489261334, 577.7276675930287, 980.3189864688882",THC,7,,,,0.125,bitant,no,,,yes,,Z4c,,HLLE,MP5,1.000000e-14,0.000000,2.879293e+00,RK3,,Leakage,,,,,,,,,
THC:0092:R01,SFHo_1.635_1.146_0.00_0.00_0.049_M0_LK_0.167,BNS,Nedora:2020hxc,LORENE,Irrotational,2.7809999999999997,3.1107141577853454,1.42,2.755,7.402,569.146,0.04898700365425567,SFHo,74.23240828038996,391.69457079733394,,1.635,1.8610353895741338,"0,0,0","0.0618780609410229,0.015072975214706146,0.0049731035945032","111.34561632990932,127.89585897999235,142.1274744511541",1.146,1.2496787682112114,"0,0,0","0.09653638893935099,0.026130131709121804,0.009659532878885588","1136.2070806432741,3073.8390019364315,8112.23799520691",THC,7,,,,0.167,bitant,no,,,yes,LK,Z4c,flat,HLLE,MP5,1e-14,0.0,4.403666939850317,RK3,,M0,,,,,,,,,
BAM:0072:R01,MS1b_1.375_1.375_0.11_0.00_0.0348_0.167,BNS,Dietrich:2016lyp,SGRID,CRV,2.750457e+00,2.994212e+00,1.000321e+00,2.729019e+00,8.348423e+00,4.081072e+02,3.473830e-02,MS1b,2.603705e+02,1.388643e+03,3.716169e-03,1.375449e+00,1.497106e+00,"-1.373276e-11, 3.762467e-14, 2.006240e-01","1.315900e-01, 3.893000e-02, 1.563000e-02","1.388643e+03, 3.930661e+03, 1.078514e+04",1.375008e+00,1.497106e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.315900e-01, 3.893000e-02, 1.563000e-02","1.388643e+03, 3.930661e+03, 1.078514e+04",bam_14.07,7,4,192,108,1.666667e-01,bitant,yes,NaN,NaN,yes,,Z4c,background,HO_LLF,WENOZ,5.000000e-11,1.000000e+02,11.6363908472,RungeKutta4,1.75,,,,,,,,,,
BAM:0124:R01,SLy_1.500_1.000_0.00_0.00_0.0315_0.116,BNS,Dietrich:2017feu,SGRID,CRV,2.500015e+00,2.758481e+00,1.499999e+00,2.482086e+00,6.586921e+00,4.077577e+02,3.154817e-02,SLy,1.363256e+02,7.185841e+02,1.193778e-02,1.500009e+00,1.683243e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","7.872000e-02, 2.065000e-02, 7.350000e-03","1.910280e+02, 2.663198e+02, 3.598437e+02",1.000007e+00,1.075238e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.257200e-01, 3.719000e-02, 1.499000e-02","2.313732e+03, 8.180218e+03, 2.814766e+04",bam_14.07,7,4,320,128,1.155000e-01,bitant,no,NAN,NAN,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,14.9228130981,RungeKutta4,1.75,,,,,,,,,,
BAM:0164:R01,SLy_1.350_1.350_-0.18_-0.18_0.022_R01,BNS,Schianchi:2024vvi,SGRID,CRV,2.700932,2.98938,1.0,2.676589,7.06225,526.5641026555019,0.04401435,SLy,73.17609,389.4888535123202,0.020331425137092272,1.350466,1.49469,"-2.306095735475897e-13, -1.2153270088020685e-11, -0.17724921753032427","0.09314159, 0.02551469, 0.009494989","389.48885351232013, 704.9344513737071, 1238.0321523669636",1.350466,1.49469,"-2.306095735475897e-13, -1.2153270088020685e-11, -0.17724921753032427","0.09314159, 0.02551469, 0.009494989","389.48885351232013, 704.9344513737071, 1238.0321523669636",BAM14,6,2,192,96,10.112,box bitant,no,,,yes,no,Z4c,background radcentered,HO_LLF,WENOZ,1e-11,100.0,6.469500424778727,RK4,1.75,no,,,,,,,,,
THC:0087:R01,SFHo_1.146_1.635_0.00_0.00_0.049_M0_LK_0.167,BNS,Nedora:2020hxc,LORENE,Irrotational,2.7809999999999997,3.1107141577853454,1.42,2.755,7.402,569.146,0.04898700365425567,SFHo,74.23240828038996,391.69457079733394,,1.146,1.2496787682112114,"0,0,0","0.09653638893935099,0.026130131709121804,0.009659532878885588","1136.2070806432741,3073.8390019364315,8112.23799520691",1.635,1.8610353895741338,"0,0,0","0.0618780609410229,0.015072975214706146,0.0049731035945032","111.34561632990932,127.89585897999235,142.1274744511541",THC,7,,,,0.125,bitant,no,,,yes,LK,Z4c,flat,HLLE,MP5,1e-14,0.0,6.662616525947464,RK3,,M0,,,,,,,,,
Hyb:0009,MS1b_1.527_1.222_0.00_0.00_0.0346,BNS,Dietrich:2017feu,SGRID,CRV,2.750025e+00,2.997936e+00,1.250010e+00,2.728700e+00,8.032192e+00,29.0,3.460345e-02,MS1b,2.669969e+02,1.420412e+03,9.049843e-03,1.527797e+00,1.680203e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.194200e-01, 3.455000e-02, 1.344000e-02","7.819535e+02, 1.788381e+03, 3.928178e+03",1.222228e+00,1.317733e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.435500e-01, 4.349000e-02, 1.789000e-02","2.578471e+03, 9.246099e+03, 3.215596e+04",,,,,,,,,,,,,,,,,,,,,,,,BAM:0089:R01,4.065869e+02,"434.9082, 587.7138","779.6436, nan, 3958.0","2583.2, 9276.3, 32265.",v1,,
BAM:0173:R01,SLy_1.673_1.029_-0.35_-0.10_0.022_R01,BNS,Schianchi:2024vvi,SGRID,CRV,2.7017100000000003,3.0154199999999998,1.625951304854935,2.678738,6.559374,526.6354049758422,0.04403299,SLy,91.50185,477.9420305289199,0.02043834480304042,1.67286,1.90686,"-6.469761768718992e-13, 4.640013651757666e-12, -0.3486898057282335","0.06217616, 0.01541816, 0.005167701","83.4946337027986, 86.84555234276482, 87.20968978782732",1.02885,1.10856,"3.2299910024626195e-16, -3.381579563220694e-13, -0.10211165202276885","0.1242103, 0.03667533, 0.01474735","1976.2712356177115, 6579.684114341783, 21308.802314145392",BAM14,6,2,192,96,10.112,box bitant,no,,,yes,no,Z4c,background radcentered,HO_LLF,WENOZ,1e-11,100.0,6.155862885896526,RK4,1.75,no,,,,,,,,,
THC:0021:R01,LS220_1.400_1.200_0.00_0.00_0.053_0.125,BNS,Radice:2016rys Radice:2017lry,LORENE,Irrotational,2.6,2.8301499999999997,1.16666666667,2.57448,6.54004,653.684,0.0526014120109,LS220,167.87844428407524,893.4361626421967,,1.4,1.53451,"0, 0, 0","0.09275, 0.02573, 0.0097","536.0670891445787, 1118.3393424331318, 2264.676146936643",1.2,1.29564,"0, 0, 0","0.11088, 0.03205, 0.0126","1439.0190974028774, 4323.079374570765, 12617.09928355257",THC,7,,,,0.125,bitant,no,,,yes,,Z4c,,HLLE,MP5,1.000000e-14,0.000000,3.564479e+00,RK3,,Leakage,,,,,,,,,
THC:0098:R01,SLy4_1.856_1.020_0.00_0.00_0.051_M0_LK_0.167,BNS,Nedora:2020hxc,LORENE,Irrotational,2.8760000000000003,3.2957050710789693,1.8,2.852,7.417,576.634,0.0513269345365149,SLy4,68.76228069651988,356.96455952751677,,1.856,2.184613001189272,"0,0,0","0.0406520070467104,0.009081656971474483,0.002722395522912351","30.56733230107546,22.713149405015006,16.176038343086393",1.02,1.111092069889697,"0,0,0","0.10117667243669218,0.027511522813488162,0.010191812203887674","2060.730313836081,6974.261130550774,22969.405644577957",THC,7,,,,0.167,bitant,no,,,yes,LK,Z4c,flat,HLLE,MP5,1e-14,0.0,4.100489979693132,RK3,,M0,,,,,,,,,
BAM:0064:R01,MS1b_1.350_1.350_0.00_0.00_0.036_0.097,BNS,Dietrich:2017aum,SGRID,CRV,2.700064e+00,2.935077e+00,1.000000e+00,2.678623e+00,7.802087e+00,4.271993e+02,3.569719e-02,MS1b,2.871624e+02,1.531533e+03,1.771270e-03,1.350032e+00,1.467539e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.337600e-01, 3.975000e-02, 1.603000e-02","1.531533e+03, 4.499079e+03, 1.281087e+04",1.350032e+00,1.467539e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.337600e-01, 3.975000e-02, 1.603000e-02","1.531533e+03, 4.499079e+03, 1.281087e+04",bam_14.07,7,4,480,240,9.700000e-02,bitant,yes,384,168,no,,Z4c,background,HO_LLF,WENOZ,1.000000e-11,1.000000e+02,11.0230952318,RungeKutta4,1.75,,,,,,,,,,
BAM:0029:R01,G2_1.515_1.515_0.05_0.05_0.053_0.150,BNS,Bernuzzi:2013rza,SGRID,CRV,3.029915e+00,3.250000e+00,1.000000e+00,2.999238e+00,9.110921e+00,5.680515e+02,5.326569e-02,G2,1.832005e+02,9.770691e+02,NAN,1.514958e+00,1.625000e+00,"1.313980e-14, -1.076905e-15, 1.144857e-01","7.888000e-02, 2.336000e-02, 9.560000e-03","9.770691e+02, 2.951760e+03, 8.802133e+03",1.514958e+00,1.625000e+00,"1.313980e-14, -1.076905e-15, 1.144857e-01","7.888000e-02, 2.336000e-02, 9.560000e-03","9.770691e+02, 2.951760e+03, 8.802133e+03",bam_12.04,6,2,192,192,1.500000e-01,bitant,no,NAN,NAN,no,,Z4c,radiative,LLF,WENOZ,1.000000e-10,1.000000e+02,4.1807114888,RungeKutta4,1.75,,,,,,,,,,
THC:0066:R01,DD2_1.364_1.364_0.00_0.00_0.048_M0_0.083,BNS,Nedora:2020hxc,LORENE,Irrotational,2.728,4.0343645690674,1.0,2.704,7.4056,565.32,0.04773038259919791,DD2,30.453087438119464,162.41646633663714,,1.364,2.0171822845337,"0,0,0","0.0742514294186662,0.0186259158562705,0.00631911564617322","162.41646633663714,207.72055300866853,256.6413883530562",1.364,2.0171822845337,"0,0,0","0.0742514294186662,0.0186259158562705,0.00631911564617322","162.41646633663714,207.72055300866853,256.6413883530562",THC,7,,,,0.083,bitant,no,,,yes,,Z4c,flat,HLLE,MP5,1e-14,0.0,3.9180545137121756,RK3,,M0,,,,,,,,,
BAM:0065:R01,MS1b_1.350_1.350_0.00_0.00_0.038_0.116_bnsho,BNS,Bernuzzi:2016pie,LORENE,Irrotational,2.700056e+00,2.935064e+00,1.000000e+00,2.677692e+00,7.665172e+00,4.546036e+02,3.798700e-02,MS1b,2.871624e+02,1.531533e+03,9.637078e-03,1.350028e+00,1.467532e+00,"0, 0, 0","1.337600e-01, 3.975000e-02, 1.603000e-02","1.531533e+03, 4.499079e+03, 1.281087e+04",1.350028e+00,1.467532e+00,"0, 0, 0","1.337600e-01, 3.975000e-02, 1.603000e-02","1.531533e+03, 4.499079e+03, 1.281087e+04",bam_14.07,7,4,320,200,1.164000e-01,bitant,no,NAN,NAN,no,,Z4c,,HO_LLF,WENOZ,1.000000e-11,1.000000e+02,9.31311860771,RungeKutta4,1.75,,,,,,,,,,
THC:0022:R01,LS220_1.400_1.400_0.00_0.00_0.058_0.083,BNS,Radice:2016rys Radice:2017lry,LORENE,Irrotational,2.8,3.06904,1.0,2.77034,7.44902,671.916,0.0582276433895,LS220,100.51257921460848,536.0670891445784,,1.4,1.53452,"0, 0, 0","0.09275, 0.02573, 0.0097","536.0670891445787, 1118.3393424331318, 2264.676146936643",1.4,1.53452,"0, 0, 0","0.09275, 0.02573, 0.0097","536.0670891445787, 1118.3393424331318, 2264.676146936643",THC,7,,,,0.083333,bitant,no,,,yes,,Z4c,,HLLE,MP5,1.000000e-14,0.000000,3.244488e+00,RK3,,Leakage,,,,,,,,,
BAM:0172:R01,SLy_1.673_1.029_0.41_-0.19_0.022_R01,BNS,Schianchi:2024vvi,SGRID,CRV,2.702858,3.0154199999999998,1.625541066668739,2.679846,7.184236,525.6097868433542,0.04396591,SLy,91.50155,476.84722514724587,0.0176,1.67341,1.90686,"-1.3710628683969771e-12, -2.2385602321937978e-12, 0.4136715649120035","0.06217613, 0.01541815, 0.005167554","83.35877835849917, 86.6477883319454, 86.95203776431211",1.029448,1.10856,"2.9446443071377035e-13, 5.898346840631689e-12, -0.1937828008569312","0.1242104, 0.03667534, 0.01474761","1970.5203370103768, 6552.888728048861, 21197.66073084436",BAM14,6,2,192,96,10.112,box bitant,no,,,yes,no,Z4c,background radcentered,HO_LLF,WENOZ,1e-11,100.0,6.278325882699399,RK4,1.75,no,,,,,,,,,
BAM:0046:R01,H4_1.450_1.251_0.00_0.00_0.052_0.230_camr,BNS,Dietrich:2015iva,LORENE,Irrotational,2.700292e+00,2.939617e+00,1.159354e+00,2.673696e+00,7.099745e+00,6.206756e+02,5.186863e-02,H4,2.532243e+02,1.360679e+03,NAN,1.250509e+00,1.351186e+00,"0, 0, 0","1.052700e-01, 3.009000e-02, 1.170000e-02","7.100343e+02, 1.623504e+03, 3.606993e+03",1.449783e+00,1.588431e+00,"0, 0, 0","1.237100e-01, 3.675000e-02, 1.489000e-02","1.737857e+03, 5.538304e+03, 1.719477e+04",bam_14.07,7,4,160,80,2.300000e-01,bitant,yes,160,70,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,5.24655861452,RungeKutta4,1.75,,,,,,,,,,
THC:0071:R01,DD2_1.289_2.149_0.00_0.00_0.066_M0_0.167,BNS,Camilletti:2022jms,LORENE,Irrotational,3.4379999999999997,3.2782899999999997,1.67,3.4,10.253,616.246,0.06557166101138513,DD2,47.39406857039574,247.76217778112334,,1.289,1.22355,"0, 0, 0","0.10475065092002878, 0.028555975151251474, 0.01058492049996394","1108.0223789990844, 2892.7574251903616, 7334.960956070095",2.149,2.05474,"0, 0, 0","0.04766241522888964, 0.010849248703472503, 0.0033102136399217434","36.905367083965395, 28.271251963797493, 20.735058130486834",THC,7,,,,0.167,bitant,no,,,yes,,Z4c,flat,HLLE,MP5,1e-14,0.0,4.0,RK3,,M0,,,,,,,,,
BAM:0163:R01,SLy_1.350_1.350_0.18_0.18_0.022_R01,BNS,Schianchi:2024vvi,SGRID,CRV,2.700932,2.98938,1.0,2.676494,7.707368,525.417524241905,0.04391851,SLy,73.17581,389.48728542185995,0.013329097138587225,1.350466,1.49469,"2.306095735475897e-13, 1.2153270088020685e-11, 0.17724921753032427","0.09314159, 0.02551469, 0.009494989","389.48885351232013, 704.9344513737071, 1238.0321523669636",1.350466,1.49469,"2.306095735475897e-13, 1.2153270088020685e-11, 0.17724921753032427","0.09314162, 0.02551466, 0.009495125","389.4857173313997, 704.9253580418981, 1238.031223526617",BAM14,6,2,192,96,10.112,box bitant,no,,,yes,no,Z4c,background radcentered,HO_LLF,WENOZ,1e-11,100.0,7.623063525050213,RK4,1.75,no,,,,,,,,,
BAM:0123:R01,SLy_1.450_1.250_0.00_0.00_0.052_0.182_camr,BNS,Dietrich:2015iva,LORENE,Irrotational,2.699993e+00,2.991684e+00,1.159155e+00,2.673226e+00,7.072480e+00,6.206136e+02,5.185771e-02,SLy,9.111224e+01,4.896983e+02,NAN,1.250486e+00,1.372600e+00,"0, 0, 0","8.327000e-02, 2.216000e-02, 8.010000e-03","2.421834e+02, 3.682599e+02, 5.432729e+02",1.449507e+00,1.619084e+00,"0, 0, 0","1.024800e-01, 2.890000e-02, 1.097000e-02","6.339245e+02, 1.381409e+03, 2.894202e+03",bam_14.07,7,4,160,80,1.824000e-01,bitant,yes,160,70,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,6.59814377154,RungeKutta4,1.75,,,,,,,,,,
THC:0099:R01,BLh_1.300_1.300_0.00_0.00_0.053_M0_0.125,BNS,Prakash:2021wpz,LORENE,Irrotational,2.6,2.858748550386444,1.0,2.57328,6.5673,326.533,0.05255168206096093,BLh,130.20652272977892,694.4347878921542,,1.3,1.429374275193222,"0,0,0","0.09135928246577553,0.02470915374345909,0.009103000595778274","694.4347878921542,1575.994419290197,3479.9367780834023",1.3,1.429374275193222,"0,0,0","0.09135928246577553,0.02470915374345909,0.009103000595778274","694.4347878921542,1575.994419290197,3479.9367780834023",THC,7,,,,0.125,bitant,no,,,yes,none,Z4c,flat,HLLE,MP5,1e-14,0.0,3.6077751372710027,RK3,,M0,,,,,,,,,
BAM:0017:R01,ALF2_1.650_1.100_0.00_0.00_0.0356_0.167,BNS,Dietrich:2016hky,SGRID,CRV,2.750031e+00,3.051927e+00,1.499991e+00,2.728543e+00,7.685237e+00,4.178598e+02,3.556293e-02,ALF2,1.323106e+02,6.979910e+02,2.239881e-02,1.650015e+00,1.862057e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","8.698000e-02, 2.336000e-02, 8.430000e-03","1.961285e+02, 2.718374e+02, 3.616188e+02",1.100016e+00,1.189870e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.439300e-01, 4.287000e-02, 1.729000e-02","2.209371e+03, 7.314491e+03, 2.342130e+04",bam_14.07,7,4,192,96,1.666667e-01,bitant,yes,192,96,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,11.1772367942,RungeKutta4,1.75,,,,,,,,,,
BAM:0073:R01,MS1b_1.375_1.375_0.11_0.11_0.0348_0.167,BNS,Dietrich:2016lyp,SGRID,CRV,2.750899e+00,2.994212e+00,1.000000e+00,2.729472e+00,8.540080e+00,4.079795e+02,3.473301e-02,MS1b,2.603705e+02,1.388643e+03,4.433634e-03,1.375449e+00,1.497106e+00,"-1.373276e-11, 3.762467e-14, 2.006240e-01","1.315900e-01, 3.893000e-02, 1.563000e-02","1.388643e+03, 3.930661e+03, 1.078514e+04",1.375449e+00,1.497106e+00,"-1.373276e-11, 3.762467e-14, 2.006240e-01","1.315900e-01, 3.893000e-02, 1.563000e-02","1.388643e+03, 3.930661e+03, 1.078514e+04",bam_14.07,7,4,192,108,1.666667e-01,bitant,yes,NaN,NaN,yes,,Z4c,background,HO_LLF,WENOZ,1.000000e-11,1.000000e+02,12.0265114438,RungeKutta4,1.75,,,,,,,,,,
BAM:0018:R01,ALF2_1.651_1.100_0.11_-0.10_0.0355_0.167,BNS,Dietrich:2016lyp,SGRID,CRV,2.751220e+00,3.051927e+00,1.500436e+00,2.729677e+00,7.847511e+00,4.175238e+02,3.554970e-02,ALF2,1.321211e+02,6.969591e+02,2.289720e-02,1.650924e+00,1.862057e+00,"3.684728e-11, 5.865895e-14, 2.919347e-01","8.685000e-02, 2.332000e-02, 8.410000e-03","1.952396e+02, 2.702168e+02, 3.587877e+02",1.100296e+00,1.189870e+00,"8.917463e-12, 2.858796e-14, -1.222925e-01","1.439300e-01, 4.287000e-02, 1.729000e-02","2.209371e+03, 7.314491e+03, 2.342130e+04",bam_14.07,7,4,192,96,1.666667e-01,bitant,yes,192,96,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,10.9688631849,RungeKutta4,1.75,,,,,,,,,,
THC:0026:R01,LS220_1.600_1.600_0.00_0.00_0.070_0.125,BNS,Radice:2016rys Radice:2017lry,LORENE,Irrotational,3.2,3.58098,1.0,3.1741,9.40155,705.866,0.0699082516756,LS220,37.93877658890791,202.3401418075089,,1.6,1.79049,"0, 0, 0","0.0737, 0.0194, 0.00692","202.34014180750881, 297.3915443937934, 423.074908562573",1.6,1.79049,"0, 0, 0","0.0737, 0.0194, 0.00692","202.34014180750881, 297.3915443937934, 423.074908562573",THC,7,,,,0.125,bitant,no,,,yes,,Z4c,,HLLE,MP5,1.000000e-14,0.000000,2.589504e+00,RK3,,Leakage,,,,,,,,,
Hyb:0013,H4_1.373_1.373_0.14_0.14_0.037,BNS,Dietrich:2017aum,SGRID,CRV,2.745176e+00,2.989214e+00,1.000000e+00,2.722882e+00,8.489730e+00,29.0,3.676239e-02,H4,1.878425e+02,1.001827e+03,5.290890e-04,1.372588e+00,1.494607e+00,"-2.312356e-10, 2.204359e-13, 2.662587e-01","1.129400e-01, 3.279000e-02, 1.297000e-02","1.001827e+03, 2.596155e+03, 6.547049e+03",1.372588e+00,1.494607e+00,"-2.312356e-10, 2.204359e-13, 2.662587e-01","1.129400e-01, 3.279000e-02, 1.297000e-02","1.001827e+03, 2.596155e+03, 6.547049e+03",,,,,,,,,,,,,,,,,,,,,,,,BAM:0039:R01,4.327172e+02,"447.15, 635.424","1007.5, 2615.7, 6600.3","1007.5, 2615.7, 6600.3",v1,,
BAM:0139:R01,MPA1_1.852_1.481_0.00_0.00_0.059_R01_dxyz4.93_nxyz384_nmxyz192_l6,BNS,Dudi:2021abi,Sgrid,Irrotational,3.3330088993483393,3.782480000015898,1.2499996374384688,3.2982262591371874,10.447530355030391,573.4234899265343,0.059151825517157836,MPA1,33.49005617699855,178.6136329439923,1.2939946847969187e-02,1.851671372048632,2.130820000010508,"0, 0, 0","0.06865824, 0.01701614, 0.005686446","83.36197062885627, 83.23634045707824, 80.04633151865715",1.4813375272997074,2.130820000010508,"0, 0, 0","0.09978146, 0.02726349, 0.01009105","354.4943091886849, 599.5578965031232, 981.1790467478522",BAM,6,2,192,384,0.0770833333333333,,,,,,,,,HO_LLF,WENOZ,1e-11,1e2,,,,,,,,,,,,,
BAM:0127:R01,SLy_1.650_1.098_0.00_0.00_0.0363_0.116,BNS,Dietrich:2017feu,SGRID,CRV,2.747904e+00,3.068183e+00,1.502906e+00,2.726620e+00,7.700118e+00,4.262916e+02,3.625248e-02,SLy,7.729838e+01,4.066326e+02,8.023282e-03,1.650019e+00,1.878313e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","6.431000e-02, 1.607000e-02, 5.430000e-03","9.312926e+01, 1.006035e+02, 1.049684e+02",1.097885e+00,1.189870e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.170900e-01, 3.401000e-02, 1.345000e-02","1.367852e+03, 3.959133e+03, 1.114453e+04",bam_14.07,7,4,320,128,1.155000e-01,bitant,no,NAN,NAN,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,12.7195675589,RungeKutta4,1.75,,,,,,,,,,
BAM:0089:R01,MS1b_1.527_1.222_0.00_0.00_0.0346_0.125,BNS,Dietrich:2017feu,SGRID,CRV,2.750025e+00,2.997936e+00,1.250010e+00,2.728700e+00,8.032192e+00,4.065869e+02,3.460345e-02,MS1b,2.669969e+02,1.420412e+03,9.049843e-03,1.527797e+00,1.680203e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.194200e-01, 3.455000e-02, 1.344000e-02","7.819535e+02, 1.788381e+03, 3.928178e+03",1.222228e+00,1.317733e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.435500e-01, 4.349000e-02, 1.789000e-02","2.578471e+03, 9.246099e+03, 3.215596e+04",bam_12.04,7,4,256,144,1.250000e-01,bitant,yes,256,128,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,11.6915459928,RungeKutta4,1.75,,,,,,,,,,
